listing_id,city,neighbourhood,price,rooms_left,is_pet_friendly,near_transit,has_breakfast
9839017,NYC,Harlem,95.0,23,1,1,0
9740010,NYC,Williamsburg,145.0,10,1,0,1
9843884,NYC,East New York,150.0,5,0,0,1
9788114,NYC,Concourse,139.0,24,1,1,0
9750139,NYC,Sunset Park,118.0,7,1,0,0
9751043,NYC,Bedford-Stuyvesant,270.0,6,0,0,0
9806373,NYC,Prospect-Lefferts Gardens,140.0,12,0,1,1
9899132,NYC,Long Island City,232.0,11,1,1,1
9809911,NYC,Bedford-Stuyvesant,185.0,13,0,1,0
9863045,NYC,East Harlem,194.0,18,1,0,0
9864137,NYC,Boerum Hill,375.0,9,0,0,1
9919728,NYC,Middle Village,328.0,7,0,0,0
9920363,NYC,Ridgewood,395.0,25,1,1,0
9935888,NYC,Park Slope,400.0,9,1,1,1
9938066,NYC,Midtown,107.0,27,1,0,1
10038170,NYC,Greenpoint,308.0,11,0,1,0
10038410,NYC,Greenpoint,289.0,16,1,1,1
10038693,NYC,Greenpoint,248.0,21,1,1,0
9994304,NYC,East Harlem,170.0,27,0,1,0
9944860,NYC,Lower East Side,139.0,26,0,0,0
9956834,NYC,Harlem,130.0,22,0,1,0
10050536,NYC,Greenpoint,248.0,17,0,0,1
10052587,NYC,Greenpoint,293.0,19,0,0,0
10052674,NYC,Bedford-Stuyvesant,205.0,17,1,0,1
10011850,NYC,Midtown,110.0,29,0,1,0
10055925,NYC,Greenpoint,260.0,25,0,1,1
10057826,NYC,Greenpoint,308.0,16,1,0,1
10016601,NYC,Kips Bay,115.0,25,1,1,0
10017087,NYC,Murray Hill,116.0,18,1,0,1
10142056,NYC,Upper East Side,99.0,22,0,0,1
10071188,NYC,Crown Heights,200.0,21,0,0,1
10073940,NYC,Jamaica,196.0,18,1,1,0
10078736,NYC,Bedford-Stuyvesant,487.0,29,0,1,0
10155003,NYC,Greenpoint,248.0,21,1,0,0
10031902,NYC,Hell's Kitchen,150.0,29,1,0,0
10032487,NYC,SoHo,115.0,15,1,1,1
10085478,NYC,Greenpoint,308.0,8,0,1,1
10096352,NYC,West Village,166.0,24,1,1,1
10096515,NYC,East Village,120.0,27,1,1,1
10165064,NYC,Upper West Side,323.0,5,1,0,1
10034187,NYC,Greenpoint,248.0,24,0,1,0
10165181,NYC,Greenpoint,289.0,16,0,1,0
10165313,NYC,Greenpoint,308.0,7,1,0,0
10035471,NYC,Greenpoint,308.0,27,1,0,1
10101097,NYC,Williamsburg,330.0,19,1,0,0
10165663,NYC,Bedford-Stuyvesant,142.0,8,0,1,1
10115137,NYC,East Flatbush,153.0,25,0,0,0
10270687,NYC,Long Island City,139.0,29,0,1,1
10174662,NYC,Nolita,225.0,7,1,1,1
10279086,NYC,Crown Heights,106.0,16,0,1,1
10124372,NYC,Bedford-Stuyvesant,144.0,11,0,0,1
10282307,NYC,Prospect Heights,200.0,22,0,0,1
10205130,NYC,East Harlem,190.0,24,0,0,1
10289124,NYC,Bedford-Stuyvesant,149.0,17,0,1,1
10487548,NYC,East Village,250.0,10,0,0,0
10488505,NYC,Upper West Side,275.0,27,0,1,0
10308738,NYC,Upper West Side,180.0,22,0,1,1
10212685,NYC,South Slope,164.0,8,0,0,1
10489240,NYC,Middle Village,135.0,10,0,1,0
10319730,NYC,East Flatbush,100.0,29,0,1,1
10329264,NYC,Brooklyn Heights,248.0,22,1,1,1
10338839,NYC,Edgemere,180.0,14,1,1,0
10230429,NYC,Springfield Gardens,96.0,18,1,0,0
10232553,NYC,Williamsburg,175.0,17,1,1,1
10522830,NYC,Bushwick,105.0,12,1,1,1
10341262,NYC,Upper East Side,110.0,21,1,1,1
10355146,NYC,Crown Heights,185.0,8,1,0,0
10243039,NYC,Little Italy,120.0,14,0,1,0
10243895,NYC,Upper West Side,250.0,23,0,0,0
10357730,NYC,Ditmars Steinway,89.0,21,1,1,1
10362017,NYC,Chelsea,179.0,24,0,1,0
10527274,NYC,Crown Heights,141.0,28,1,1,1
10527546,NYC,Upper West Side,175.0,12,1,0,1
10251082,NYC,Prospect Heights,311.0,24,0,1,1
10252921,NYC,Forest Hills,61.0,25,1,0,0
10253159,NYC,Castleton Corners,249.0,21,0,1,0
10253315,NYC,Sunnyside,135.0,19,0,1,1
10539779,NYC,East Village,130.0,28,1,1,0
10540876,NYC,Harlem,120.0,25,0,1,1
10385262,NYC,Upper West Side,135.0,22,1,0,0
10268073,NYC,Chelsea,99.0,29,0,1,1
10386341,NYC,Bedford-Stuyvesant,200.0,27,1,1,1
10545027,NYC,Clinton Hill,265.0,8,1,1,1
10546254,NYC,Fort Greene,210.0,9,0,1,0
10564616,NYC,Hell's Kitchen,185.0,7,1,0,0
10569037,NYC,Upper East Side,127.0,8,1,0,0
10573225,NYC,South Slope,135.0,5,1,0,1
10696502,NYC,Park Slope,386.0,27,0,1,0
10709249,NYC,Bedford-Stuyvesant,261.0,8,1,1,1
10413492,NYC,Hell's Kitchen,120.0,28,0,0,1
10423846,NYC,Fort Greene,175.0,11,0,1,0
10721891,NYC,Hell's Kitchen,130.0,21,0,0,1
10429566,NYC,Williamsburg,300.0,7,0,1,1
10611168,NYC,Hell's Kitchen,130.0,18,0,0,1
10731680,NYC,Hell's Kitchen,377.0,13,0,1,1
10636997,NYC,Bushwick,100.0,5,0,1,1
10637554,NYC,Flatbush,137.0,29,1,1,1
10646179,NYC,Chelsea,295.0,16,0,1,0
10649625,NYC,East Village,212.0,17,0,1,0
10791008,NYC,Flatlands,75.0,29,0,1,1
10452541,NYC,Bushwick,148.0,29,0,0,0
10470258,NYC,East Harlem,75.0,28,1,1,1
10801094,NYC,Fort Greene,241.0,26,0,1,0
10657189,NYC,Bedford-Stuyvesant,177.0,17,0,0,1
10888320,NYC,Mount Hope,99.0,10,0,0,0
10812263,NYC,Carroll Gardens,120.0,5,0,0,1
10827567,NYC,Crown Heights,130.0,13,1,0,0
10939344,NYC,Hell's Kitchen,140.0,19,0,1,0
10941762,NYC,Lower East Side,395.0,7,0,0,1
10943915,NYC,Harlem,199.0,14,1,1,1
10946644,NYC,Crown Heights,126.0,16,0,1,1
11282208,NYC,Bedford-Stuyvesant,275.0,26,1,1,0
10853313,NYC,Clinton Hill,125.0,26,1,1,1
10859700,NYC,East Elmhurst,184.0,20,1,1,0
11020169,NYC,Baychester,100.0,19,0,0,1
11040458,NYC,Harlem,300.0,18,1,0,1
11042240,NYC,South Slope,160.0,25,1,0,0
11043970,NYC,Hell's Kitchen,56.0,22,1,1,0
10881164,NYC,Clinton Hill,499.0,28,0,1,0
11340694,NYC,Little Italy,140.0,26,1,0,0
11412980,NYC,Cobble Hill,176.0,27,1,0,0
11352664,NYC,East Harlem,95.0,17,1,0,0
11356941,NYC,Williamsburg,211.0,16,1,0,1
11359148,NYC,Flatbush,90.0,28,1,1,0
11091309,NYC,East New York,175.0,25,0,1,0
11422056,NYC,Woodside,140.0,13,1,1,1
11100541,NYC,Carroll Gardens,195.0,5,0,0,0
11114607,NYC,Bedford-Stuyvesant,98.0,9,1,0,1
11437634,NYC,Astoria,95.0,25,1,1,1
11440260,NYC,Hell's Kitchen,190.0,25,1,0,1
11372267,NYC,Hell's Kitchen,100.0,6,1,1,1
11372330,NYC,Harlem,120.0,27,0,0,0
11136854,NYC,Gravesend,92.0,17,0,0,0
11452204,NYC,Hell's Kitchen,110.0,7,0,1,1
11452547,NYC,Gowanus,334.0,13,1,0,1
11138823,NYC,Wakefield,103.0,12,0,0,1
11380956,NYC,Hell's Kitchen,125.0,10,1,0,0
11139469,NYC,Bedford-Stuyvesant,173.0,28,1,0,0
11381526,NYC,Little Italy,150.0,22,1,1,0
11147376,NYC,Fort Greene,154.0,27,1,0,0
11147993,NYC,Williamsbridge,86.0,10,1,0,1
11486601,NYC,Marble Hill,129.0,27,0,1,0
11162564,NYC,Gramercy,120.0,29,0,0,1
11164714,NYC,Williamsburg,371.0,25,1,1,0
11190831,NYC,Bedford-Stuyvesant,129.0,25,0,1,0
11589391,NYC,Gowanus,275.0,21,0,1,1
11496607,NYC,Harlem,175.0,21,1,0,0
11589895,NYC,Midtown,110.0,12,0,1,0
11591798,NYC,Crown Heights,115.0,14,1,0,0
11497938,NYC,Spuyten Duyvil,100.0,17,0,0,1
11772032,NYC,Sunnyside,174.0,21,1,1,0
11593727,NYC,Crown Heights,125.0,6,0,1,1
11782585,NYC,Upper West Side,125.0,26,0,1,0
11602050,NYC,Upper East Side,117.0,15,1,1,0
11788559,NYC,Harlem,450.0,20,1,0,1
11511431,NYC,Harlem,175.0,5,1,0,0
11790047,NYC,Prospect-Lefferts Gardens,98.0,28,0,0,1
11609108,NYC,Little Italy,175.0,7,1,1,1
11791673,NYC,Prospect-Lefferts Gardens,140.0,26,1,1,0
11792006,NYC,Bedford-Stuyvesant,495.0,9,0,1,1
11620062,NYC,Kips Bay,165.0,16,1,0,0
11542467,NYC,Washington Heights,189.0,13,0,0,1
11827451,NYC,Crown Heights,142.0,6,0,0,1
11837962,NYC,Midtown,133.0,27,0,1,0
11840404,NYC,Kips Bay,150.0,7,0,1,0
11552749,NYC,Hell's Kitchen,170.0,16,1,1,1
11649232,NYC,Williamsburg,225.0,6,0,0,0
11844776,NYC,Sunnyside,105.0,15,0,0,0
11565841,NYC,Prospect-Lefferts Gardens,90.0,15,0,1,1
11863225,NYC,Little Italy,120.0,29,0,0,1
11568577,NYC,Little Italy,101.0,21,0,0,0
11650863,NYC,Lower East Side,195.0,15,0,1,1
11866751,NYC,Hell's Kitchen,399.0,20,1,0,1
11574674,NYC,Bushwick,153.0,22,1,0,0
11575101,NYC,Bushwick,94.0,28,1,1,0
11652872,NYC,Midtown,175.0,29,1,1,1
11653077,NYC,Midtown,274.0,6,0,1,0
11655500,NYC,Crown Heights,110.0,19,1,1,1
11967410,NYC,Little Italy,125.0,26,1,0,0
11968680,NYC,Upper East Side,117.0,22,0,1,1
11656396,NYC,Williamsburg,150.0,15,0,0,1
11872337,NYC,Clinton Hill,109.0,8,0,0,1
11674309,NYC,Kips Bay,159.0,5,0,0,0
11675279,NYC,East Flatbush,300.0,13,0,0,1
11905096,NYC,Flatbush,109.0,29,0,0,0
11973701,NYC,Sunnyside,167.0,23,0,1,1
11693193,NYC,Williamsburg,282.0,23,1,0,1
11697308,NYC,Upper East Side,142.0,6,0,0,0
11697629,NYC,Little Italy,125.0,21,0,1,1
11927032,NYC,Bedford-Stuyvesant,140.0,13,1,1,1
11701404,NYC,Upper West Side,140.0,22,0,0,1
11715256,NYC,Kips Bay,217.0,27,1,0,1
11715651,NYC,Kips Bay,209.0,5,0,0,1
11989954,NYC,Bay Ridge,90.0,29,0,0,1
11720001,NYC,Harlem,190.0,6,1,1,1
11940117,NYC,Harlem,148.0,7,0,0,0
12004547,NYC,Upper West Side,203.0,21,0,0,1
12112190,NYC,Hell's Kitchen,125.0,23,1,0,1
12007175,NYC,Hell's Kitchen,115.0,24,0,0,0
11739168,NYC,Upper East Side,142.0,6,1,1,0
12114040,NYC,Midtown,98.0,7,1,1,1
11751327,NYC,Midtown,99.0,9,1,0,1
11751718,NYC,Kips Bay,209.0,26,1,1,1
12009651,NYC,Harlem,100.0,24,0,1,1
12015378,NYC,Sunset Park,101.0,20,1,0,1
11753010,NYC,Brighton Beach,89.0,15,0,0,1
11758313,NYC,Little Italy,95.0,14,0,0,1
12019589,NYC,Carroll Gardens,250.0,28,0,1,1
12024220,NYC,Hell's Kitchen,180.0,6,1,1,1
12024963,NYC,Little Italy,125.0,16,1,1,0
12135851,NYC,Crown Heights,175.0,10,1,1,0
12037401,NYC,Upper East Side,120.0,19,0,0,1
12325045,NYC,Midtown,167.0,10,1,0,1
12325291,NYC,Washington Heights,300.0,10,0,0,0
12039894,NYC,Kew Gardens,249.0,15,0,0,0
12328112,NYC,Greenpoint,450.0,29,0,0,1
12181485,NYC,Clinton Hill,98.0,18,1,1,1
12051116,NYC,Upper West Side,158.0,14,0,1,0
12052143,NYC,Upper West Side,325.0,15,0,0,0
12053427,NYC,Middle Village,109.0,13,0,0,1
12191010,NYC,Arverne,414.0,5,0,1,1
12054516,NYC,Crown Heights,120.0,21,0,0,0
12344456,NYC,Park Slope,134.0,18,0,0,1
12353119,NYC,Washington Heights,295.0,16,1,0,0
12068200,NYC,Tribeca,195.0,5,1,0,0
12205604,NYC,Arverne,201.0,17,1,1,0
12358117,NYC,Flatbush,215.0,23,1,0,1
12223866,NYC,Bedford-Stuyvesant,96.0,10,1,1,1
12359146,NYC,Bedford-Stuyvesant,150.0,27,0,0,1
12360207,NYC,Williamsburg,95.0,20,1,0,0
12071038,NYC,East Harlem,152.0,8,0,0,1
12074139,NYC,Harlem,85.0,13,1,0,1
12364334,NYC,Murray Hill,200.0,9,1,0,0
12245694,NYC,Inwood,66.0,7,1,1,1
12366762,NYC,Bergen Beach,249.0,27,0,1,1
12249359,NYC,Hell's Kitchen,142.0,19,0,0,0
12087785,NYC,Clinton Hill,275.0,10,1,0,0
12252993,NYC,Crown Heights,110.0,18,1,0,1
12091679,NYC,Upper West Side,150.0,17,0,0,1
12267599,NYC,Harlem,128.0,14,0,0,1
12272376,NYC,Arverne,191.0,18,1,0,1
12384862,NYC,Hell's Kitchen,130.0,17,0,1,1
12272850,NYC,Kips Bay,209.0,17,0,1,0
12273048,NYC,Theater District,161.0,5,0,0,0
12385002,NYC,Jamaica,59.0,19,1,0,0
12284280,NYC,Sunset Park,145.0,9,1,0,1
12287838,NYC,Washington Heights,324.0,7,1,1,0
12400242,NYC,Ridgewood,150.0,20,1,0,0
12293900,NYC,Maspeth,110.0,8,1,1,0
12403252,NYC,Harlem,198.0,5,1,1,0
12302170,NYC,Hell's Kitchen,149.0,29,1,1,1
12307809,NYC,Windsor Terrace,200.0,21,0,0,0
12317903,NYC,Midtown,109.0,8,1,1,1
12485134,NYC,East Village,175.0,22,0,0,1
12485862,NYC,Williamsburg,189.0,23,1,1,1
12409217,NYC,Hell's Kitchen,125.0,22,1,0,1
12495831,NYC,Midtown,135.0,15,0,0,0
12496118,NYC,Allerton,150.0,17,1,0,1
12701430,NYC,Mount Hope,218.0,10,0,1,0
12431649,NYC,Hell's Kitchen,150.0,5,0,1,0
12518189,NYC,Sunnyside,117.0,20,1,1,1
12433088,NYC,Crown Heights,70.0,13,1,1,1
12433302,NYC,Bedford-Stuyvesant,200.0,14,1,1,1
12542485,NYC,Midtown,205.0,24,0,0,1
12708671,NYC,Hell's Kitchen,175.0,14,0,0,0
12827964,NYC,South Slope,132.0,18,0,0,1
12542544,NYC,Hell's Kitchen,220.0,8,1,0,0
12829063,NYC,Prospect Heights,178.0,28,0,0,1
12832062,NYC,Rockaway Beach,151.0,8,1,0,1
12834648,NYC,Upper East Side,129.0,6,1,0,0
12836808,NYC,Hell's Kitchen,130.0,18,0,0,0
12723066,NYC,Midtown,190.0,24,0,1,0
12846048,NYC,Park Slope,500.0,7,0,1,0
12867918,NYC,Upper East Side,165.0,20,1,1,1
12869930,NYC,Hell's Kitchen,185.0,6,1,1,1
12871708,NYC,Washington Heights,165.0,7,0,0,1
12883073,NYC,East Village,202.0,27,1,0,1
12885472,NYC,Ridgewood,176.0,20,1,0,1
12584072,NYC,Stapleton,187.0,16,1,1,0
12590077,NYC,South Slope,320.0,13,1,0,1
12759453,NYC,Cambria Heights,80.0,17,1,0,1
12598128,NYC,Upper West Side,180.0,23,0,1,1
12598446,NYC,Upper West Side,300.0,29,0,0,1
12606349,NYC,East Harlem,180.0,24,0,0,0
12619450,NYC,Kensington,90.0,15,1,0,1
12778678,NYC,Midtown,140.0,26,1,0,0
12642845,NYC,South Slope,157.0,29,1,0,1
12929852,NYC,Harlem,400.0,5,1,1,1
12932670,NYC,Flushing,85.0,18,1,0,1
12936207,NYC,Bedford-Stuyvesant,389.0,21,1,1,0
12645495,NYC,East Elmhurst,175.0,18,1,1,0
12804309,NYC,Clinton Hill,251.0,22,0,1,0
12950991,NYC,Upper East Side,457.0,12,0,0,0
12806016,NYC,Flatbush,189.0,24,0,0,1
12806940,NYC,Bedford-Stuyvesant,395.0,19,1,1,0
12964763,NYC,Hell's Kitchen,150.0,17,0,1,1
12807447,NYC,South Slope,165.0,17,0,0,0
12966225,NYC,Richmondtown,92.0,12,1,0,1
13081306,NYC,Hell's Kitchen,115.0,22,1,0,0
12966504,NYC,Williamsburg,225.0,10,1,1,0
13085694,NYC,Bushwick,311.0,8,0,0,0
13091684,NYC,Murray Hill,210.0,18,0,0,1
13098705,NYC,Harlem,325.0,5,1,0,1
12814578,NYC,Windsor Terrace,160.0,29,0,0,1
13100726,NYC,East Harlem,133.0,16,1,1,1
13101855,NYC,Flatlands,100.0,29,0,0,1
13002213,NYC,Elmhurst,100.0,18,1,0,0
13004741,NYC,Washington Heights,125.0,27,1,0,1
13004961,NYC,Harlem,186.0,27,0,1,0
13203601,NYC,East Harlem,205.0,26,0,0,1
13004996,NYC,Rockaway Beach,170.0,6,0,0,1
13009244,NYC,West Village,184.0,18,0,1,1
13117094,NYC,East Harlem,165.0,14,0,1,1
13209522,NYC,Bensonhurst,127.0,11,0,1,1
13125552,NYC,Williamsburg,225.0,25,1,0,0
13018248,NYC,Williamsburg,200.0,24,1,1,1
13130313,NYC,Hell's Kitchen,125.0,28,0,0,0
13026893,NYC,Bedford-Stuyvesant,100.0,25,0,1,0
13140220,NYC,Upper East Side,159.0,25,0,0,0
13218139,NYC,Midtown,471.0,15,1,1,0
13153265,NYC,Park Slope,212.0,11,1,0,1
13031854,NYC,Crown Heights,176.0,9,1,0,0
13222669,NYC,Sunnyside,95.0,9,0,0,1
13033170,NYC,Williamsburg,252.0,26,0,1,0
13156126,NYC,Upper West Side,202.0,5,0,1,0
13037692,NYC,Hell's Kitchen,135.0,6,1,0,1
13230807,NYC,Bay Ridge,75.0,12,1,1,1
13042637,NYC,Sunnyside,181.0,27,0,0,1
13169559,NYC,Hell's Kitchen,91.0,10,1,0,0
13170159,NYC,Brighton Beach,96.0,15,0,0,0
13044689,NYC,Chelsea,379.0,5,1,0,0
13046279,NYC,Washington Heights,180.0,25,1,1,0
13052968,NYC,Fort Greene,135.0,18,1,0,1
13055856,NYC,Crown Heights,175.0,7,1,0,0
13175725,NYC,East Flatbush,130.0,12,1,0,1
13244254,NYC,Harlem,193.0,28,1,0,0
13058232,NYC,Chelsea,419.0,9,1,1,0
13058423,NYC,Windsor Terrace,130.0,12,1,1,0
13187006,NYC,Sunnyside,120.0,6,0,1,1
13260699,NYC,Upper West Side,100.0,11,0,0,1
13436258,NYC,Concourse,110.0,16,1,1,0
13315551,NYC,Midwood,110.0,14,0,1,0
13317650,NYC,East New York,249.0,18,1,1,0
13331100,NYC,Rockaway Beach,225.0,9,0,0,0
13333542,NYC,Bedford-Stuyvesant,225.0,29,0,1,0
13333699,NYC,Fort Greene,212.0,15,1,0,1
13451811,NYC,Concourse,76.0,29,0,1,0
13452474,NYC,Hell's Kitchen,175.0,5,1,1,1
13292087,NYC,Upper West Side,189.0,18,0,1,0
13466302,NYC,Upper West Side,390.0,22,0,1,0
13466842,NYC,Long Island City,299.0,25,0,0,0
13341955,NYC,Jackson Heights,121.0,22,0,0,0
13300059,NYC,Prospect-Lefferts Gardens,106.0,14,1,0,1
13346741,NYC,Upper West Side,300.0,12,1,1,0
13474455,NYC,Bedford-Stuyvesant,175.0,22,0,1,1
13476542,NYC,Forest Hills,170.0,22,1,1,1
13307480,NYC,Washington Heights,150.0,20,1,0,0
13478244,NYC,Greenpoint,195.0,12,1,0,1
13348000,NYC,Throgs Neck,99.0,29,1,1,0
13355002,NYC,Canarsie,178.0,23,1,1,0
13358265,NYC,Upper West Side,242.0,11,1,1,1
13495012,NYC,Financial District,150.0,28,1,0,0
13495558,NYC,SoHo,371.0,16,0,1,1
13358786,NYC,Harlem,80.0,29,0,0,0
13361613,NYC,Harlem,450.0,24,1,0,0
13548332,NYC,Upper East Side,99.0,21,0,0,0
13373898,NYC,Harlem,450.0,29,1,1,0
13378177,NYC,Prospect-Lefferts Gardens,162.0,25,1,0,0
13378609,NYC,Jackson Heights,134.0,18,0,0,1
13378820,NYC,Howard Beach,115.0,18,1,1,1
13518997,NYC,Hell's Kitchen,240.0,18,1,1,1
13380662,NYC,Borough Park,80.0,5,0,0,0
13384425,NYC,Prospect-Lefferts Gardens,299.0,29,1,0,0
13386091,NYC,Bensonhurst,129.0,10,1,1,1
13388210,NYC,Hell's Kitchen,149.0,16,1,0,0
13388649,NYC,Astoria,126.0,10,1,0,0
13392858,NYC,Boerum Hill,184.0,5,0,1,0
13559208,NYC,Upper West Side,170.0,10,0,0,1
13397316,NYC,Hell's Kitchen,278.0,19,0,0,1
13398340,NYC,Bedford-Stuyvesant,173.0,22,1,1,1
13564134,NYC,Harlem,250.0,7,0,1,1
13408222,NYC,East Flatbush,139.0,10,0,0,1
13526398,NYC,Midtown,154.0,21,0,1,0
13573828,NYC,Crown Heights,290.0,15,0,1,0
13584582,NYC,Hell's Kitchen,174.0,9,0,0,0
13532647,NYC,Hell's Kitchen,399.0,6,0,0,0
13587436,NYC,Crown Heights,198.0,28,0,0,1
13589991,NYC,Harlem,176.0,15,1,0,0
13590002,NYC,East Harlem,200.0,5,1,1,1
13417071,NYC,Bedford-Stuyvesant,110.0,7,0,1,1
13417889,NYC,Theater District,202.0,23,1,0,0
13427412,NYC,Tompkinsville,99.0,8,0,0,0
13604994,NYC,Fort Hamilton,57.0,10,0,0,1
13427719,NYC,Kips Bay,180.0,26,1,1,1
13669064,NYC,Flatiron District,140.0,18,0,1,0
13669423,NYC,Flatiron District,140.0,8,0,1,0
13674349,NYC,Bedford-Stuyvesant,175.0,15,1,1,1
13684217,NYC,Park Slope,180.0,8,1,1,1
13605192,NYC,East Flatbush,300.0,10,1,0,1
13687060,NYC,Kips Bay,200.0,19,1,0,1
13688888,NYC,Washington Heights,133.0,26,0,0,0
13606307,NYC,East Flatbush,119.0,17,1,0,0
13614714,NYC,Harlem,89.0,15,1,0,0
13724284,NYC,Prospect-Lefferts Gardens,132.0,10,1,0,1
13621211,NYC,Kips Bay,209.0,26,0,1,0
13623987,NYC,Upper East Side,240.0,15,1,1,1
13771529,NYC,Harlem,61.0,28,0,1,0
13780126,NYC,Briarwood,85.0,21,0,0,0
13794689,NYC,Upper West Side,83.0,10,0,0,1
13729876,NYC,Williamsburg,170.0,12,1,0,1
13730290,NYC,Harlem,185.0,19,0,0,0
13732215,NYC,Canarsie,97.0,29,0,1,0
13743786,NYC,Clifton,156.0,18,0,0,0
13745575,NYC,Williamsburg,266.0,28,0,0,1
13812310,NYC,Bushwick,131.0,7,1,1,1
13814227,NYC,Harlem,65.0,27,1,0,0
13749474,NYC,Bedford-Stuyvesant,110.0,15,1,0,1
13752309,NYC,Rockaway Beach,161.0,13,1,0,0
13754002,NYC,Upper East Side,150.0,15,0,0,0
13754150,NYC,Midtown,154.0,18,1,0,0
13640966,NYC,Harlem,135.0,27,0,0,0
13642019,NYC,Greenpoint,179.0,21,0,0,1
13822852,NYC,Ditmars Steinway,214.0,18,0,1,1
13825154,NYC,Bay Ridge,179.0,29,1,1,1
13827959,NYC,Midwood,75.0,17,0,1,0
13650177,NYC,Bedford-Stuyvesant,158.0,9,0,0,0
13846099,NYC,Morningside Heights,250.0,13,0,1,1
13654166,NYC,Gravesend,75.0,23,0,0,0
13848005,NYC,Harlem,230.0,12,0,1,1
13912712,NYC,Upper East Side,165.0,28,1,1,0
13998223,NYC,Harlem,370.0,15,0,0,1
13857003,NYC,West Village,138.0,27,1,1,1
13857312,NYC,East Village,125.0,19,0,0,0
14006823,NYC,Hell's Kitchen,107.0,25,0,0,0
13920801,NYC,Harlem,199.0,20,1,1,0
13864889,NYC,Upper West Side,135.0,27,1,1,0
14024651,NYC,Crown Heights,108.0,12,1,1,1
13877683,NYC,Bedford-Stuyvesant,137.0,28,1,1,0
14025561,NYC,Theater District,130.0,27,1,1,1
13940091,NYC,Murray Hill,220.0,7,1,0,0
14028018,NYC,Hell's Kitchen,125.0,13,1,1,0
14029633,NYC,Sheepshead Bay,100.0,20,0,0,1
13941236,NYC,Bushwick,85.0,24,1,0,0
13881920,NYC,Greenwich Village,170.0,10,0,0,0
13885829,NYC,Midtown,154.0,11,1,1,1
13950233,NYC,Kips Bay,209.0,22,1,0,1
14037307,NYC,Inwood,167.0,9,1,0,0
14043464,NYC,East Village,180.0,12,0,0,1
14141622,NYC,Woodhaven,70.0,7,1,1,1
14142298,NYC,Woodhaven,96.0,15,0,0,0
14055238,NYC,Park Slope,332.0,17,0,0,0
14151487,NYC,Bedford-Stuyvesant,120.0,27,0,0,0
14152775,NYC,Long Island City,180.0,7,0,1,0
13956613,NYC,Flatbush,181.0,23,1,0,0
14065007,NYC,Crown Heights,223.0,19,0,0,1
13959538,NYC,Kips Bay,142.0,26,1,1,0
14070671,NYC,Jackson Heights,56.0,6,1,0,1
13959891,NYC,Upper East Side,133.0,10,0,0,0
13970217,NYC,Midtown,275.0,13,0,1,1
14178226,NYC,East Harlem,230.0,17,1,0,0
14196990,NYC,Hell's Kitchen,209.0,24,0,0,1
13980860,NYC,Prospect-Lefferts Gardens,175.0,23,1,0,1
14092239,NYC,Crown Heights,161.0,6,1,0,1
14093957,NYC,Upper West Side,265.0,24,1,1,1
14202979,NYC,Upper West Side,368.0,18,1,0,1
14094358,NYC,Rosedale,100.0,12,1,0,1
14203322,NYC,East Village,454.0,27,0,0,1
14203693,NYC,Clinton Hill,191.0,17,0,0,0
14205364,NYC,Williamsburg,361.0,17,0,0,1
14214403,NYC,Bushwick,233.0,25,1,0,1
14215652,NYC,West Village,264.0,18,1,1,1
13997552,NYC,Astoria,115.0,23,0,1,0
13997894,NYC,Corona,80.0,8,0,1,1
14103515,NYC,Harlem,107.0,15,1,0,1
14103889,NYC,Bedford-Stuyvesant,150.0,10,1,1,1
14222252,NYC,Washington Heights,133.0,22,1,0,0
14365130,NYC,Midtown,109.0,11,0,1,0
14109544,NYC,Harlem,276.0,12,1,0,1
14262383,NYC,St. Albans,109.0,9,0,0,1
14394217,NYC,Sunnyside,90.0,5,1,0,1
14275887,NYC,Jamaica,350.0,6,0,1,0
14139553,NYC,Upper East Side,179.0,20,1,1,0
14281111,NYC,Rosedale,135.0,10,1,1,1
14140552,NYC,East Village,315.0,10,1,1,0
14588156,NYC,Crown Heights,140.0,19,0,0,1
14281526,NYC,Queens Village,146.0,17,0,0,0
14282864,NYC,Bushwick,387.0,28,1,1,1
14609804,NYC,Chelsea,193.0,8,0,0,1
14616377,NYC,Park Slope,250.0,5,0,1,0
14296598,NYC,Williamsburg,249.0,14,0,0,0
14619860,NYC,Tribeca,397.0,23,0,0,0
14625676,NYC,Gowanus,300.0,17,1,1,1
14628080,NYC,Harlem,169.0,15,0,1,1
14316284,NYC,Greenwich Village,128.0,20,1,0,0
14628409,NYC,Greenpoint,85.0,6,1,0,0
14318774,NYC,Forest Hills,183.0,5,0,1,0
14633924,NYC,Flushing,114.0,26,0,1,1
14446717,NYC,Upper West Side,160.0,6,0,0,1
14322869,NYC,Astoria,157.0,25,0,0,1
14339989,NYC,Kips Bay,375.0,24,0,0,0
14462592,NYC,Howland Hook,95.0,18,1,1,1
14465415,NYC,Forest Hills,175.0,22,1,0,1
14672067,NYC,East Flatbush,85.0,20,1,1,0
14470437,NYC,Crown Heights,190.0,21,0,1,0
14341397,NYC,Astoria,95.0,23,0,1,1
14472272,NYC,Bedford-Stuyvesant,86.0,28,1,0,1
14472671,NYC,Pelham Bay,109.0,17,0,1,1
14685276,NYC,Bedford-Stuyvesant,150.0,15,1,0,0
14808499,NYC,Greenpoint,90.0,17,0,1,0
14692459,NYC,Upper East Side,99.0,17,0,1,0
14483613,NYC,East Elmhurst,97.0,14,1,0,1
